steps,periods,consumers,demand
4978,0,12,5.652149503376667
4978,0,13,7.902343616783748
4978,0,14,1.4434185846205976
4978,0,15,5.652149503376667
4979,0,0,5.074514076020027
4979,0,1,1.3089385922646413
4979,0,2,5.338141197633519
4979,0,3,5.338141197633519
4979,0,4,1.3089385922646413
4979,0,5,1.3089385922646413
4979,0,6,5.338141197633519
4979,0,7,5.074514076020027
4979,0,8,7.269471941846523
4979,0,9,7.269471941846523
4979,0,10,5.074514076020027
4979,0,11,1.3089385922646413
4979,0,12,5.338141197633519
4979,0,13,7.269471941846523
4979,0,14,1.3089385922646413
4979,0,15,5.338141197633519
4980,0,0,4.6858751424079905
4980,0,1,1.237215929674798
4980,0,2,5.205291529819109
4980,0,3,5.205291529819109
4980,0,4,1.237215929674798
4980,0,5,1.237215929674798
4980,0,6,5.205291529819109
4980,0,7,4.6858751424079905
4980,0,8,6.876065224993652
4980,0,9,6.876065224993652
4980,0,10,4.6858751424079905
4980,0,11,1.237215929674798
4980,0,12,5.205291529819109
4980,0,13,6.876065224993652
4980,0,14,1.237215929674798
4980,0,15,5.205291529819109
4981,0,0,4.474899721304313
4981,0,1,1.2073314869290297
4981,0,2,5.048287376947535
4981,0,3,5.048287376947535
4981,0,4,1.2073314869290297
4981,0,5,1.2073314869290297
4981,0,6,5.048287376947535
4981,0,7,4.474899721304313
4981,0,8,6.4313445885512746
4981,0,9,6.4313445885512746
4981,0,10,4.474899721304313
4981,0,11,1.2073314869290297
4981,0,12,5.048287376947535
4981,0,13,6.4313445885512746
4981,0,14,1.2073314869290297
4981,0,15,5.048287376947535
4982,0,0,4.108468726755821
4982,0,1,1.1923892655561457
4982,0,2,4.8671287390187965
4982,0,3,4.8671287390187965
4982,0,4,1.1923892655561457
4982,0,5,1.1923892655561457
4982,0,6,4.8671287390187965
4982,0,7,4.108468726755821
4982,0,8,6.294507469645929
4982,0,9,6.294507469645929
4982,0,10,4.108468726755821
4982,0,11,1.1923892655561457
4982,0,12,4.8671287390187965
4982,0,13,6.294507469645929
4982,0,14,1.1923892655561457
4982,0,15,4.8671287390187965
4983,0,0,4.130676665819366
4983,0,1,1.2312390411256444
4983,0,2,4.891283224075962
4983,0,3,4.891283224075962
4983,0,4,1.2312390411256444
4983,0,5,1.2312390411256444
4983,0,6,4.891283224075962
4983,0,7,4.130676665819366
4983,0,8,6.140565710877414
4983,0,9,6.140565710877414
4983,0,10,4.130676665819366
4983,0,11,1.2312390411256444
4983,0,12,4.891283224075962
4983,0,13,6.140565710877414
4983,0,14,1.2312390411256444
4983,0,15,4.891283224075962
4984,0,0,3.8308694884615093
4984,0,1,1.3119270365392182
4984,0,2,4.999978406833204
4984,0,3,4.999978406833204
4984,0,4,1.3119270365392182
4984,0,5,1.3119270365392182
4984,0,6,4.999978406833204
4984,0,7,3.8308694884615093
4984,0,8,6.140565710877414
4984,0,9,6.140565710877414
4984,0,10,3.8308694884615093
4984,0,11,1.3119270365392182
4984,0,12,4.999978406833204
4984,0,13,6.140565710877414
4984,0,14,1.3119270365392182
4984,0,15,4.999978406833204
4985,0,0,4.052948879096959
4985,0,1,1.4105456976002522
4985,0,2,5.25360049993344
4985,0,3,5.25360049993344
4985,0,4,1.4105456976002522
4985,0,5,1.4105456976002522
4985,0,6,5.25360049993344
4985,0,7,4.052948879096959
4985,0,8,6.277402829782761
4985,0,9,6.277402829782761
4985,0,10,4.052948879096959
4985,0,11,1.4105456976002522
4985,0,12,5.25360049993344
4985,0,13,6.277402829782761
4985,0,14,1.4105456976002522
4985,0,15,5.25360049993344
4986,0,0,3.941909183779233
4986,0,1,1.5211181357595944
4986,0,2,5.652149503376667
4986,0,3,5.652149503376667
4986,0,4,1.5211181357595944
4986,0,5,1.5211181357595944
4986,0,6,5.652149503376667
4986,0,7,3.941909183779233
4986,0,8,6.7563327459514735
4986,0,9,6.7563327459514735
4986,0,10,3.941909183779233
4986,0,11,1.5211181357595944
4986,0,12,5.652149503376667
4986,0,13,6.7563327459514735
4986,0,14,1.5211181357595944
4986,0,15,5.652149503376667
4987,0,0,3.8308694884615093
4987,0,1,1.6376674624680898
4987,0,2,6.099007476934224
4987,0,3,6.099007476934224
4987,0,4,1.6376674624680898
4987,0,5,1.6376674624680898
4987,0,6,6.099007476934224
4987,0,7,3.8308694884615093
4987,0,8,6.670809546635631
4987,0,9,6.670809546635631
4987,0,10,3.8308694884615093
4987,0,11,1.6376674624680898
4987,0,12,6.099007476934224
4987,0,13,6.670809546635631
4987,0,14,1.6376674624680898
4987,0,15,6.099007476934224
4988,0,0,3.6532059759531483
4988,0,1,1.592840798349438
4988,0,2,6.256011629805797
4988,0,3,6.256011629805797
4988,0,4,1.592840798349438
4988,0,5,1.592840798349438
4988,0,6,6.256011629805797
4988,0,7,3.6532059759531483
4988,0,8,6.58528634731979
4988,0,9,6.58528634731979
4988,0,10,3.6532059759531483
4988,0,11,1.592840798349438
4988,0,12,6.256011629805797
4988,0,13,6.58528634731979
4988,0,14,1.592840798349438
4988,0,15,6.256011629805797
4989,0,0,3.4866464329765616
4989,0,1,1.42249947469856
4989,0,2,6.002389536705562
4989,0,3,6.002389536705562
4989,0,4,1.42249947469856
4989,0,5,1.42249947469856
4989,0,6,6.002389536705562
4989,0,7,3.4866464329765616
4989,0,8,5.764263633887712
4989,0,9,5.764263633887712
4989,0,10,3.4866464329765616
4989,0,11,1.42249947469856
4989,0,12,6.002389536705562
4989,0,13,5.764263633887712
4989,0,14,1.42249947469856
4989,0,15,6.002389536705562
4990,0,0,3.1202154384280694
4990,0,1,0.9712443892374621
4990,0,2,4.951669436718875
4990,0,3,4.951669436718875
4990,0,4,0.9712443892374621
4990,0,5,0.9712443892374621
4990,0,6,4.951669436718875
4990,0,7,3.1202154384280694
4990,0,8,4.566938843465932
4990,0,9,4.566938843465932
4990,0,10,3.1202154384280694
4990,0,11,0.9712443892374621
4990,0,12,4.951669436718875
4990,0,13,4.566938843465932
4990,0,14,0.9712443892374621
4990,0,15,4.951669436718875
4991,0,0,2.85372016966553
4991,0,1,0.5229777480509411
4991,0,2,3.4299368781174646
4991,0,3,3.4299368781174646
4991,0,4,0.5229777480509411
4991,0,5,0.5229777480509411
4991,0,6,3.4299368781174646
4991,0,7,2.85372016966553
4991,0,8,4.601148123192269
4991,0,9,4.601148123192269
4991,0,10,2.85372016966553
4991,0,11,0.5229777480509411
4991,0,12,3.4299368781174646
4991,0,13,4.601148123192269
4991,0,14,0.5229777480509411
4991,0,15,3.4299368781174646
4992,0,0,2.36984379012079
4992,0,1,0.20723802653001677
4992,0,2,2.011239291072059
4992,0,3,2.011239291072059
4992,0,4,0.20723802653001677
4992,0,5,0.20723802653001677
4992,0,6,2.011239291072059
4992,0,7,2.36984379012079
4992,0,8,3.7723467783446014
4992,0,9,3.7723467783446014
4992,0,10,2.36984379012079
4992,0,11,0.20723802653001677
4992,0,12,2.011239291072059
4992,0,13,3.7723467783446014
4992,0,14,0.20723802653001677
4992,0,15,2.011239291072059
4993,0,0,2.5634584788561487
4993,0,1,0.23123400854928194
4993,0,2,2.029861877100504
4993,0,3,2.029861877100504
4993,0,4,0.23123400854928194
4993,0,5,0.23123400854928194
4993,0,6,2.029861877100504
4993,0,7,2.5634584788561487
4993,0,8,3.7595156668536336
4993,0,9,3.7595156668536336
4993,0,10,2.5634584788561487
4993,0,11,0.23123400854928194
4993,0,12,2.029861877100504
4993,0,13,3.7595156668536336
4993,0,14,0.23123400854928194
4993,0,15,2.029861877100504
4994,0,0,2.393077552769033
4994,0,1,0.24650417892517792
4994,0,2,1.8901924818871663
4994,0,3,1.8901924818871663
4994,0,4,0.24650417892517792
4994,0,5,0.24650417892517792
4994,0,6,1.8901924818871663
4994,0,7,2.393077552769033
4994,0,8,4.131617900091707
4994,0,9,4.131617900091707
4994,0,10,2.393077552769033
4994,0,11,0.24650417892517792
4994,0,12,1.8901924818871663
4994,0,13,4.131617900091707
4994,0,14,0.24650417892517792
4994,0,15,1.8901924818871663
4995,0,0,2.3156316772748897
4995,0,1,0.3599397302889766
4995,0,2,2.0857296351858388
4995,0,3,2.0857296351858388
4995,0,4,0.3599397302889766
4995,0,5,0.3599397302889766
4995,0,6,2.0857296351858388
4995,0,7,2.3156316772748897
4995,0,8,5.132444596387214
4995,0,9,5.132444596387214
4995,0,10,2.3156316772748897
4995,0,11,0.3599397302889766
4995,0,12,2.0857296351858388
4995,0,13,5.132444596387214
4995,0,14,0.3599397302889766
4995,0,15,2.0857296351858388
4996,0,0,3.1288133699633955
4996,0,1,0.6151697208575237
4996,0,2,3.389310657176989
4996,0,3,3.389310657176989
4996,0,4,0.6151697208575237
4996,0,5,0.6151697208575237
4996,0,6,3.389310657176989
4996,0,7,3.1288133699633955
4996,0,8,6.582360194866601
4996,0,9,6.582360194866601
4996,0,10,3.1288133699633955
4996,0,11,0.6151697208575237
4996,0,12,3.389310657176989
4996,0,13,6.582360194866601
4996,0,14,0.6151697208575237
4996,0,15,3.389310657176989
4997,0,0,3.7251466112683005
4997,0,1,1.4223072978691678
4997,0,2,4.981541762609035
4997,0,3,4.981541762609035
4997,0,4,1.4223072978691678
4997,0,5,1.4223072978691678
4997,0,6,4.981541762609035
4997,0,7,3.7251466112683005
4997,0,8,8.314560246147286
4997,0,9,8.314560246147286
4997,0,10,3.7251466112683005
4997,0,11,1.4223072978691678
4997,0,12,4.981541762609035
4997,0,13,8.314560246147286
4997,0,14,1.4223072978691678
4997,0,15,4.981541762609035
4998,0,0,5.111427782613468
4998,0,1,1.745162328673826
4998,0,2,5.549530636476607
4998,0,3,5.549530636476607
4998,0,4,1.745162328673826
4998,0,5,1.745162328673826
4998,0,6,5.549530636476607
4998,0,7,5.111427782613468
4998,0,8,9.366711388406664
4998,0,9,9.366711388406664
4998,0,10,5.111427782613468
4998,0,11,1.745162328673826
4998,0,12,5.549530636476607
4998,0,13,9.366711388406664
4998,0,14,1.745162328673826
4998,0,15,5.549530636476607
4999,0,0,5.700016436368959
4999,0,1,1.6731743826160308
4999,0,2,5.456417706334382
4999,0,3,5.456417706334382
4999,0,4,1.6731743826160308
4999,0,5,1.6731743826160308
4999,0,6,5.456417706334382
4999,0,7,5.700016436368959
4999,0,8,8.01944468185502
4999,0,9,8.01944468185502
4999,0,10,5.700016436368959
4999,0,11,1.6731743826160308
4999,0,12,5.456417706334382
4999,0,13,8.01944468185502
4999,0,14,1.6731743826160308
4999,0,15,5.456417706334382
5000,0,0,5.134661545261712
5000,0,1,1.335049181435477
5000,0,2,4.88842883246681
5000,0,3,4.88842883246681
5000,0,4,1.335049181435477
5000,0,5,1.335049181435477
5000,0,6,4.88842883246681
5000,0,7,5.134661545261712
5000,0,8,7.249577992396939
5000,0,9,7.249577992396939
5000,0,10,5.134661545261712
5000,0,11,1.335049181435477
5000,0,12,4.88842883246681
5000,0,13,7.249577992396939
5000,0,14,1.335049181435477
5000,0,15,4.88842883246681
5001,0,0,4.290501502375548
5001,0,1,1.3110531994162122
5001,0,2,4.804627195338808
5001,0,3,4.804627195338808
5001,0,4,1.3110531994162122
5001,0,5,1.3110531994162122
5001,0,6,4.804627195338808
5001,0,7,4.290501502375548
5001,0,8,6.685009086794345
5001,0,9,6.685009086794345
5001,0,10,4.290501502375548
5001,0,11,1.3110531994162122
5001,0,12,4.804627195338808
5001,0,13,6.685009086794345
5001,0,14,1.3110531994162122
5001,0,15,4.804627195338808
5002,0,0,3.8800383622565873
5002,0,1,1.1408998723705137
5002,0,2,4.47873193984102
5002,0,3,4.47873193984102
5002,0,4,1.1408998723705137
5002,0,5,1.1408998723705137
5002,0,6,4.47873193984102
5002,0,7,3.8800383622565873
5002,0,8,5.825324616899487
5002,0,9,5.825324616899487
5002,0,10,3.8800383622565873
5002,0,11,1.1408998723705137
5002,0,12,4.47873193984102
5002,0,13,5.825324616899487
5002,0,14,1.1408998723705137
5002,0,15,4.47873193984102
5003,0,0,3.709657436169472
5003,0,1,1.058004661758507
5003,0,2,4.2366383214712355
5003,0,3,4.2366383214712355
5003,0,4,1.058004661758507
5003,0,5,1.058004661758507
5003,0,6,4.2366383214712355
5003,0,7,3.709657436169472
5003,0,8,5.761169059444647
5003,0,9,5.761169059444647
5003,0,10,3.709657436169472
5003,0,11,1.058004661758507
5003,0,12,4.2366383214712355
5003,0,13,5.761169059444647
5003,0,14,1.058004661758507
5003,0,15,4.2366383214712355
5004,0,0,3.655445323323571
5004,0,1,0.9663836395031311
5004,0,2,4.208704442428568
5004,0,3,4.208704442428568
5004,0,4,0.9663836395031311
5004,0,5,0.9663836395031311
5004,0,6,4.208704442428568
5004,0,7,3.655445323323571
5004,0,8,5.196600153842055
5004,0,9,5.196600153842055
5004,0,10,3.655445323323571
5004,0,11,0.9663836395031311
5004,0,12,4.208704442428568
5004,0,13,5.196600153842055
5004,0,14,0.9663836395031311
5004,0,15,4.208704442428568
5005,0,0,3.430852284390556
5005,0,1,0.8747626172477551
5005,0,2,3.8269414288454455
5005,0,3,3.8269414288454455
5005,0,4,0.8747626172477551
5005,0,5,0.8747626172477551
5005,0,6,3.8269414288454455
5005,0,7,3.430852284390556
5005,0,8,4.606369025257524
5005,0,9,4.606369025257524
5005,0,10,3.430852284390556
5005,0,11,0.8747626172477551
5005,0,12,3.8269414288454455
5005,0,13,4.606369025257524
5005,0,14,0.8747626172477551
5005,0,15,3.8269414288454455
5006,0,0,2.7880515177891647
5006,0,1,0.8354964648525941
5006,0,2,3.7896962567885555
5006,0,3,3.7896962567885555
5006,0,4,0.8354964648525941
5006,0,5,0.8354964648525941
5006,0,6,3.7896962567885555
5006,0,7,2.7880515177891647
5006,0,8,4.401071241402035
5006,0,9,4.401071241402035
5006,0,10,2.7880515177891647
5006,0,11,0.8354964648525941
5006,0,12,3.7896962567885555
5006,0,13,4.401071241402035
5006,0,14,0.8354964648525941
5006,0,15,3.7896962567885555
5007,0,0,2.60218141660322
5007,0,1,0.7896859537249064
5007,0,2,3.5941591034898837
5007,0,3,3.5941591034898837
5007,0,4,0.7896859537249064
5007,0,5,0.7896859537249064
5007,0,6,3.5941591034898837
5007,0,7,2.60218141660322
5007,0,8,4.016137896672994
5007,0,9,4.016137896672994
5007,0,10,2.60218141660322
5007,0,11,0.7896859537249064
5007,0,12,3.5941591034898837
5007,0,13,4.016137896672994
5007,0,14,0.7896859537249064
5007,0,15,3.5941591034898837
5008,0,0,2.2923979146266467
5008,0,1,0.8791255230694399
5008,0,2,3.640715568560996
5008,0,3,3.640715568560996
5008,0,4,0.8791255230694399
5008,0,5,0.8791255230694399
5008,0,6,3.640715568560996
5008,0,7,2.2923979146266467
5008,0,8,4.272760126492355
5008,0,9,4.272760126492355
5008,0,10,2.2923979146266467
5008,0,11,0.8791255230694399
5008,0,12,3.640715568560996
5008,0,13,4.272760126492355
5008,0,14,0.8791255230694399
5008,0,15,3.640715568560996
5009,0,0,2.857752805733894
5009,0,1,0.940206204573024
5009,0,2,3.808318842817
5009,0,3,3.808318842817
5009,0,4,0.940206204573024
5009,0,5,0.940206204573024
5009,0,6,3.808318842817
5009,0,7,2.857752805733894
5009,0,8,4.644862359730428
5009,0,9,4.644862359730428
5009,0,10,2.857752805733894
5009,0,11,0.940206204573024
5009,0,12,3.808318842817
5009,0,13,4.644862359730428
5009,0,14,0.940206204573024
5009,0,15,3.808318842817
5010,0,0,2.9661770314256946
5010,0,1,0.9816538098790273
5010,0,2,4.124902805300566
5010,0,3,4.124902805300566
5010,0,4,0.9816538098790273
5010,0,5,0.9816538098790273
5010,0,6,4.124902805300566
5010,0,7,2.9661770314256946
5010,0,8,5.1581068193691495
5010,0,9,5.1581068193691495
5010,0,10,2.9661770314256946
5010,0,11,0.9816538098790273
5010,0,12,4.124902805300566
5010,0,13,5.1581068193691495
5010,0,14,0.9816538098790273
5010,0,15,4.124902805300566
5011,0,0,2.950687856326867
5011,0,1,1.110359531618722
5011,0,2,4.394930302713018
5011,0,3,4.394930302713018
5011,0,4,1.110359531618722
5011,0,5,1.110359531618722
5011,0,6,4.394930302713018
5011,0,7,2.950687856326867
5011,0,8,5.170937930860118
5011,0,9,5.170937930860118
5011,0,10,2.950687856326867
5011,0,11,1.110359531618722
5011,0,12,4.394930302713018
5011,0,13,5.170937930860118
5011,0,14,1.110359531618722
5011,0,15,4.394930302713018
5012,0,0,2.6873718796467783
5012,0,1,1.1256297019946178
5012,0,2,4.637023921082802
5012,0,3,4.637023921082802
5012,0,4,1.1256297019946178
5012,0,5,1.1256297019946178
5012,0,6,4.637023921082802
5012,0,7,2.6873718796467783
5012,0,8,5.081120150423341
5012,0,9,5.081120150423341
5012,0,10,2.6873718796467783
5012,0,11,1.1256297019946178
5012,0,12,4.637023921082802
5012,0,13,5.081120150423341
5012,0,14,1.1256297019946178
5012,0,15,4.637023921082802
5013,0,0,2.7260948173938497
5013,0,1,0.9620207336814466
5013,0,2,4.609090042040136
5013,0,3,4.609090042040136
5013,0,4,0.9620207336814466
5013,0,5,0.9620207336814466
5013,0,6,4.609090042040136
5013,0,7,2.7260948173938497
5013,0,8,4.452395687365908
5013,0,9,4.452395687365908
5013,0,10,2.7260948173938497
5013,0,11,0.9620207336814466
5013,0,12,4.609090042040136
5013,0,13,4.452395687365908
5013,0,14,0.9620207336814466
5013,0,15,4.609090042040136
5014,0,0,2.0987832258912875
5014,0,1,0.6849762140044766
5014,0,2,3.929365652001893
5014,0,3,3.929365652001893
5014,0,4,0.6849762140044766
5014,0,5,0.6849762140044766
5014,0,6,3.929365652001893
5014,0,7,2.0987832258912875
5014,0,8,3.438737879579433
5014,0,9,3.438737879579433
5014,0,10,2.0987832258912875
5014,0,11,0.6849762140044766
5014,0,12,3.929365652001893
5014,0,13,3.438737879579433
5014,0,14,0.6849762140044766
5014,0,15,3.929365652001893
5015,0,0,2.0678048756936307
5015,0,1,0.3119477662504464
5015,0,2,2.7747653182383036
5015,0,3,2.7747653182383036
5015,0,4,0.3119477662504464
5015,0,5,0.3119477662504464
5015,0,6,2.7747653182383036
5015,0,7,2.0678048756936307
5015,0,8,3.2462712072149125
5015,0,9,3.2462712072149125
5015,0,10,2.0678048756936307
5015,0,11,0.3119477662504464
5015,0,12,2.7747653182383036
5015,0,13,3.2462712072149125
5015,0,14,0.3119477662504464
5015,0,15,2.7747653182383036
5016,0,0,1.8102030841451635
5016,0,1,0.15957114833268263
5016,0,2,1.6192157898880601
5016,0,3,1.6192157898880601
5016,0,4,0.15957114833268263
5016,0,5,0.15957114833268263
5016,0,6,1.6192157898880601
5016,0,7,1.8102030841451635
5016,0,8,2.904540948354942
5016,0,9,2.904540948354942
5016,0,10,1.8102030841451635
5016,0,11,0.15957114833268263
5016,0,12,1.6192157898880601
5016,0,13,2.904540948354942
5016,0,14,0.15957114833268263
5016,0,15,1.6192157898880601
5017,0,0,1.8157388733933146
5017,0,1,0.17804780761330904
5017,0,2,1.6342085286833201
5017,0,3,1.6342085286833201
5017,0,4,0.17804780761330904
5017,0,5,0.17804780761330904
5017,0,6,1.6342085286833201
5017,0,7,1.8157388733933146
5017,0,8,2.7871857585224196
5017,0,9,2.7871857585224196
5017,0,10,1.8157388733933146
5017,0,11,0.17804780761330904
5017,0,12,1.6342085286833201
5017,0,13,2.7871857585224196
5017,0,14,0.17804780761330904
5017,0,15,1.6342085286833201
5018,0,0,1.9652051830933734
5018,0,1,0.18980568170098036
5018,0,2,1.5217629877188712
5018,0,3,1.5217629877188712
5018,0,4,0.18980568170098036
5018,0,5,0.18980568170098036
5018,0,6,1.5217629877188712
5018,0,7,1.9652051830933734
5018,0,8,3.1588105263254094
5018,0,9,3.1588105263254094
5018,0,10,1.9652051830933734
5018,0,11,0.18980568170098036
5018,0,12,1.5217629877188712
5018,0,13,3.1588105263254094
5018,0,14,0.18980568170098036
5018,0,15,1.5217629877188712
5019,0,0,1.7825241379044126
5019,0,1,0.2771498892093962
5019,0,2,1.6791867450690996
5019,0,3,1.6791867450690996
5019,0,4,0.2771498892093962
5019,0,5,0.2771498892093962
5019,0,6,1.6791867450690996
5019,0,7,1.7825241379044126
5019,0,8,3.921619260236807
5019,0,9,3.921619260236807
5019,0,10,1.7825241379044126
5019,0,11,0.2771498892093962
5019,0,12,1.6791867450690996
5019,0,13,3.921619260236807
5019,0,14,0.2771498892093962
5019,0,15,1.6791867450690996
5020,0,0,2.4855693724195067
5020,0,1,0.4736743561033316
5020,0,2,2.728678460737287
5020,0,3,2.728678460737287
5020,0,4,0.4736743561033316
5020,0,5,0.4736743561033316
5020,0,6,2.728678460737287
5020,0,7,2.4855693724195067
5020,0,8,4.567072804315683
5020,0,9,4.567072804315683
5020,0,10,2.4855693724195067
5020,0,11,0.4736743561033316
5020,0,12,2.728678460737287
5020,0,13,4.567072804315683
5020,0,14,0.4736743561033316
5020,0,15,2.728678460737287
5021,0,0,2.873074619790031
5021,0,1,1.0951619864516744
5021,0,2,4.010557627732
5021,0,3,4.010557627732
5021,0,4,1.0951619864516744
5021,0,5,1.0951619864516744
5021,0,6,4.010557627732
5021,0,7,2.873074619790031
5021,0,8,6.317621052650819
5021,0,9,6.317621052650819
5021,0,10,2.873074619790031
5021,0,11,1.0951619864516744
5021,0,12,4.010557627732
5021,0,13,6.317621052650819
5021,0,14,1.0951619864516744
5021,0,15,4.010557627732
5022,0,0,4.035590361901605
5022,0,1,1.343757038591012
5022,0,2,4.467836160987425
5022,0,3,4.467836160987425
5022,0,4,1.343757038591012
5022,0,5,1.343757038591012
5022,0,6,4.467836160987425
5022,0,7,4.035590361901605
5022,0,8,6.728364217064647
5022,0,9,6.728364217064647
5022,0,10,4.035590361901605
5022,0,11,1.343757038591012
5022,0,12,4.467836160987425
5022,0,13,6.728364217064647
5022,0,14,1.343757038591012
5022,0,15,4.467836160987425
5023,0,0,3.6093345897940265
5023,0,1,1.2883270607491328
5023,0,2,4.392872467011126
5023,0,3,4.392872467011126
5023,0,4,1.2883270607491328
5023,0,5,1.2883270607491328
5023,0,6,4.392872467011126
5023,0,7,3.6093345897940265
5023,0,8,5.994894280611381
5023,0,9,5.994894280611381
5023,0,10,3.6093345897940265
5023,0,11,1.2883270607491328
5023,0,12,4.392872467011126
5023,0,13,5.994894280611381
5023,0,14,1.2883270607491328
5023,0,15,4.392872467011126
5024,0,0,3.2329009209198043
5024,0,1,1.027974134522124
5024,0,2,3.9355939337557015
5024,0,3,3.9355939337557015
5024,0,4,1.027974134522124
5024,0,5,1.027974134522124
5024,0,6,3.9355939337557015
5024,0,7,3.2329009209198043
5024,0,8,5.378779533990634
5024,0,9,5.378779533990634
5024,0,10,3.2329009209198043
5024,0,11,1.027974134522124
5024,0,12,3.9355939337557015
5024,0,13,5.378779533990634
5024,0,14,1.027974134522124
5024,0,15,3.9355939337557015
5025,0,0,2.5243198971565595
5025,0,1,1.0094974752414976
5025,0,2,3.868126609177033
5025,0,3,3.868126609177033
5025,0,4,1.0094974752414976
5025,0,5,1.0094974752414976
5025,0,6,3.868126609177033
5025,0,7,2.5243198971565595
5025,0,8,5.329881538227082
5025,0,9,5.329881538227082
5025,0,10,2.5243198971565595
5025,0,11,1.0094974752414976
5025,0,12,3.868126609177033
5025,0,13,5.329881538227082
5025,0,14,1.0094974752414976
5025,0,15,3.868126609177033
5026,0,0,2.618428314375115
5026,0,1,0.8784811639788738
5026,0,2,3.6057536802599857
5026,0,3,3.6057536802599857
5026,0,4,0.8784811639788738
5026,0,5,0.8784811639788738
5026,0,6,3.6057536802599857
5026,0,7,2.618428314375115
5026,0,8,4.508395209399423
5026,0,9,4.508395209399423
5026,0,10,2.618428314375115
5026,0,11,0.8784811639788738
5026,0,12,3.6057536802599857
5026,0,13,4.508395209399423
5026,0,14,0.8784811639788738
5026,0,15,3.6057536802599857
5027,0,0,2.391460955200951
5027,0,1,0.8146527046458009
5027,0,2,3.4108480759216087
5027,0,3,3.4108480759216087
5027,0,4,0.8146527046458009
5027,0,5,0.8146527046458009
5027,0,6,3.4108480759216087
5027,0,7,2.391460955200951
5027,0,8,4.381260420414189
5027,0,9,4.381260420414189
5027,0,10,2.391460955200951
5027,0,11,0.8146527046458009
5027,0,12,3.4108480759216087
5027,0,13,4.381260420414189
5027,0,14,0.8146527046458009
5027,0,15,3.4108480759216087
5028,0,0,2.446818847682455
5028,0,1,0.7441054601197727
5028,0,2,3.3883589677287183
5028,0,3,3.3883589677287183
5028,0,4,0.7441054601197727
5028,0,5,0.7441054601197727
5028,0,6,3.3883589677287183
5028,0,7,2.446818847682455
5028,0,8,3.7847048720988643
5028,0,9,3.7847048720988643
5028,0,10,2.446818847682455
5028,0,11,0.7441054601197727
5028,0,12,3.3883589677287183
5028,0,13,3.7847048720988643
5028,0,14,0.7441054601197727
5028,0,15,3.3883589677287183
5029,0,0,1.9873483400859753
5029,0,1,0.6735582155937446
5029,0,2,3.081007822425892
5029,0,3,3.081007822425892
5029,0,4,0.6735582155937446
5029,0,5,0.6735582155937446
5029,0,6,3.081007822425892
5029,0,7,1.9873483400859753
5029,0,8,3.9998560534584895
5029,0,9,3.9998560534584895
5029,0,10,1.9873483400859753
5029,0,11,0.6735582155937446
5029,0,12,3.081007822425892
5029,0,13,3.9998560534584895
5029,0,14,0.6735582155937446
5029,0,15,3.081007822425892
5030,0,0,2.1423504390341845
5030,0,1,0.6433236822254469
5030,0,2,3.0510223448353724
5030,0,3,3.0510223448353724
5030,0,4,0.6433236822254469
5030,0,5,0.6433236822254469
5030,0,6,3.0510223448353724
5030,0,7,2.1423504390341845
5030,0,8,3.745586475488023
5030,0,9,3.745586475488023
5030,0,10,2.1423504390341845
5030,0,11,0.6433236822254469
5030,0,12,3.0510223448353724
5030,0,13,3.745586475488023
5030,0,14,0.6433236822254469
5030,0,15,3.0510223448353724
5031,0,0,2.0427062325674794
5031,0,1,0.6080500599624328
5031,0,2,2.893598587485145
5031,0,3,2.893598587485145
5031,0,4,0.6080500599624328
5031,0,5,0.6080500599624328
5031,0,6,2.893598587485145
5031,0,7,2.0427062325674794
5031,0,8,3.5891128890446597
5031,0,9,3.5891128890446597
5031,0,10,2.0427062325674794
5031,0,11,0.6080500599624328
5031,0,12,2.893598587485145
5031,0,13,3.5891128890446597
5031,0,14,0.6080500599624328
5031,0,15,2.893598587485145
5032,0,0,1.7991315056488635
5032,0,1,0.6769176081902221
5032,0,2,2.9310804344732944
5032,0,3,2.9310804344732944
5032,0,4,0.6769176081902221
5032,0,5,0.6769176081902221
5032,0,6,2.9310804344732944
5032,0,7,1.7991315056488635
5032,0,8,3.4228597034485855
5032,0,9,3.4228597034485855
5032,0,10,1.7991315056488635
5032,0,11,0.6769176081902221
5032,0,12,2.9310804344732944
5032,0,13,3.4228597034485855
5032,0,14,0.6769176081902221
5032,0,15,2.9310804344732944
5033,0,0,1.8212746626414646
5033,0,1,0.7239491045409077
5033,0,2,3.0660150836306324
5033,0,3,3.0660150836306324
5033,0,4,0.7239491045409077
5033,0,5,0.7239491045409077
5033,0,6,3.0660150836306324
5033,0,7,1.8212746626414646
5033,0,8,3.4033005051431644
5033,0,9,3.4033005051431644
5033,0,10,1.8212746626414646
5033,0,11,0.7239491045409077
5033,0,12,3.0660150836306324
5033,0,13,3.4033005051431644
5033,0,14,0.7239491045409077
5033,0,15,3.0660150836306324
5034,0,0,2.3084241164786956
5034,0,1,0.7558633342074441
5034,0,2,3.3208916431500493
5034,0,3,3.3208916431500493
5034,0,4,0.7558633342074441
5034,0,5,0.7558633342074441
5034,0,6,3.3208916431500493
5034,0,7,2.3084241164786956
5034,0,8,3.6282312856555
5034,0,9,3.6282312856555
5034,0,10,2.3084241164786956
5034,0,11,0.7558633342074441
5034,0,12,3.3208916431500493
5034,0,13,3.6282312856555
5034,0,14,0.7558633342074441
5034,0,15,3.3208916431500493
5035,0,0,2.075920968056381
