steps,periods,day ahead,solar,temperature
4335,0,0.09201,0.1871969330343249,22.0
4336,0,0.09836,0.1387367227125887,22.1
4337,0,0.10973,0.0,21.6
4338,0,0.11796,0.0,21.0
4339,0,0.13343,0.0,20.6
4340,0,0.13074,0.0,19.0
4341,0,0.12239,0.0,17.8
4342,0,0.10947,0.0,17.1
4343,0,0.1097399999999999,0.0,16.1
4344,0,0.1089099999999999,0.0,15.4
4345,0,0.10431,0.0,13.9
4346,0,0.09914,0.0,13.8
4347,0,0.09811,0.0,13.5
4348,0,0.08411,0.0,13.9
4349,0,0.0786299999999999,0.0,14.8
4350,0,0.08575,0.0,17.4
4351,0,0.07803,0.076124662949354,19.2
4352,0,0.0649,0.2793880767531325,20.8
4353,0,0.04379,0.5457094428510391,21.5
4354,0,0.02461,0.650941844510961,22.1
4355,0,0.0168299999999999,0.6584699034943544,23.5
4356,0,0.00443,0.501788800331851,24.1
4357,0,7.000000000000001e-05,0.2975145183491896,24.5
4358,0,0.0009699999999999,0.0918752066958726,23.9
4359,0,0.01231,0.0091320932936855,23.1
4360,0,0.05459,0.0,22.5
4361,0,0.07714,0.0,22.1
4362,0,0.08236,0.0,21.3
4363,0,0.0896,0.0,20.4
4364,0,0.09279,0.0,16.8
4365,0,0.09297,0.0,17.2
4366,0,0.08986,0.0,18.3
4367,0,0.01645,0.0,17.4
4368,0,0.00317,0.0,17.4
4369,0,1e-05,0.0,17.2
4370,0,0.0,0.0,17.3
4371,0,-3e-05,0.0,16.3
4372,0,-5e-05,0.0,16.1
4373,0,-5e-05,0.0,16.4
4374,0,-0.0005,0.0,16.9
4375,0,-0.00295,0.0101580070829135,17.5
4376,0,-0.01507,0.2566445409499374,18.7
4377,0,-0.037,0.4559446426850911,19.8
4378,0,-0.09811,0.5819703546305142,20.1
4379,0,-0.16796,0.4081374962452418,21.2
4380,0,-0.26692,0.5598869342039038,21.3
4381,0,-0.5,0.4770349220514154,22.1
4382,0,-0.399,0.2515525575712906,23.7
4383,0,-0.1242099999999999,0.1289585210147263,22.8
4384,0,-0.03518,0.0949347038377303,23.0
4385,0,-0.00601,0.0,22.6
4386,0,0.00483,0.0,22.0
4387,0,0.06909,0.0,20.5
4388,0,0.08561,0.0,19.5
4389,0,0.0949,0.0,16.8
4390,0,0.08608,0.0,15.8
4391,0,0.066,0.0,15.3
4392,0,0.0435,0.0,14.8
4393,0,0.02409,0.0,15.3
4394,0,0.01026,0.0,15.6
4395,0,0.0158,0.0,14.5
4396,0,0.054,0.0,15.4
4397,0,0.086,0.0,16.1
4398,0,0.11089,0.0,17.1
4399,0,0.10491,0.0042021189105751,18.2
4400,0,0.06171,0.1342451708169671,19.6
4401,0,0.001,0.3704276999802486,20.5
4402,0,-6e-05,0.2848450067932109,20.2
4403,0,-0.0029,0.5527635437158185,21.9
4404,0,-0.0056799999999999,0.4182009113978546,21.5
4405,0,-0.00499,0.3308481580034917,21.9
4406,0,-0.00275,0.3307163923373422,22.4
4407,0,-7.000000000000001e-05,0.2039829682422412,23.2
4408,0,0.0225,0.029261957718023,21.7
4409,0,0.08835,0.0,21.9
4410,0,0.11638,0.0,21.7
4411,0,0.12454,0.0,20.5
4412,0,0.12809,0.0,19.3
4413,0,0.12123,0.0,18.9
4414,0,0.1145,0.0,18.6
4415,0,0.09647,0.0,17.8
4416,0,0.0808,0.0,16.8
4417,0,0.071,0.0,15.3
4418,0,0.0643799999999999,0.0,14.8
4419,0,0.07151,0.0,14.0
4420,0,0.08509,0.0,15.5
4421,0,0.11373,0.0,16.4
4422,0,0.11997,0.0,17.6
4423,0,0.11329,0.1059580860979012,19.1
4424,0,0.07608,0.218785277327501,19.6
4425,0,0.03364,0.3829901203077249,20.9
4426,0,0.01008,0.6154623590079441,22.5
4427,0,7.000000000000001e-05,0.6778068165700966,23.0
4428,0,6e-05,0.8012247285491076,24.2
4429,0,0.00991,0.7488540917021617,23.7
4430,0,0.03922,0.4011379664225322,25.0
4431,0,0.08384,0.2315823394319011,24.5
4432,0,0.09368,0.1132810975864858,25.1
4433,0,0.1169,0.0540724665097413,24.9
4434,0,0.1482,0.0,23.8
4435,0,0.17399,0.0,22.1
4436,0,0.17193,0.0,17.4
4437,0,0.14503,0.0,18.9
4438,0,0.12409,0.0,18.2
4439,0,0.12432,0.0,16.7
4440,0,0.11041,0.0,15.6
4441,0,0.09476,0.0,15.3
4442,0,0.08681,0.0,13.9
4443,0,0.0673,0.0,14.8
4444,0,0.06787,0.0,13.2
4445,0,0.07664,0.0,15.1
4446,0,0.09259,0.0,15.4
4447,0,0.0983499999999999,0.0,17.2
4448,0,0.0824,0.0749427162282392,19.2
4449,0,0.0734399999999999,0.1493878971394535,14.9
4450,0,0.0382,0.1720364962864228,15.9
4451,0,5e-05,0.5722709545833977,19.1
4452,0,-0.00309,0.8091837916831219,20.5
4453,0,-0.00993,0.7940649048601537,21.1
4454,0,-0.0099,0.6926680071472583,21.6
4455,0,-0.00352,0.5108375863080296,21.4
4456,0,0.0233299999999999,0.2881836454402938,21.4
4457,0,0.0832,0.0523819931727462,20.7
4458,0,0.10461,0.0,20.2
4459,0,0.11844,0.0,19.1
4460,0,0.12275,0.0,17.5
4461,0,0.12134,0.0,15.2
4462,0,0.11481,0.0,13.0
4463,0,0.09162,0.0,14.4
4464,0,0.084,0.0,12.1
4465,0,0.0824,0.0,11.9
4466,0,0.08305,0.0,11.0
4467,0,0.08501,0.0,11.0
4468,0,0.09437,0.0,9.4
4469,0,0.11375,0.0,11.4
4470,0,0.12629,0.0,14.6
4471,0,0.1248499999999999,0.0519014818238465,17.2
4472,0,0.11097,0.2512904142234485,19.3
4473,0,0.09503,0.3881300691689457,20.2
4474,0,0.08629,0.2976193143120714,21.0
4475,0,0.07817,0.5566328374845432,21.6
4476,0,0.07642,0.623133371464158,22.8
4477,0,0.07815,0.6617479867477145,24.1
4478,0,0.08405,0.4570401104868953,24.7
4479,0,0.0881,0.3510497871769186,24.9
4480,0,0.09883,0.1733506929595347,24.6
4481,0,0.11642,0.0017760897266566,24.5
4482,0,0.1505999999999999,0.0,24.3
4483,0,0.18413,0.0,22.4
4484,0,0.18386,0.0,18.1
4485,0,0.13757,0.0,15.9
4486,0,0.11898,0.0,14.3
4487,0,0.114,0.0,13.5
4488,0,0.10388,0.0,12.2
4489,0,0.0975999999999999,0.0,11.1
4490,0,0.09593,0.0,10.5
4491,0,0.09801,0.0,9.7
4492,0,0.10194,0.0,9.7
4493,0,0.13547,0.0,12.1
4494,0,0.1217,0.0,15.9
4495,0,0.10883,0.1127261562767462,18.7
4496,0,0.09179,0.3578154348722612,22.6
4497,0,0.084,0.5803594590288488,24.8
4498,0,0.07912,0.7516783536743143,26.3
4499,0,0.0749,0.8219441751551615,26.8
4500,0,0.0665699999999999,0.8577827106689628,28.1
4501,0,0.06498,0.7753536276385018,28.1
4502,0,0.06618,0.6694174569654952,28.6
4503,0,0.08029,0.4972157669722205,28.9
4504,0,0.09,0.3187829500671018,29.4
4505,0,0.11765,0.0871727485668546,28.9
4506,0,0.14678,0.0,28.2
4507,0,0.17324,0.0,26.1
4508,0,0.13954,0.0,22.3
4509,0,0.11727,0.0,20.6
4510,0,0.10156,0.0,18.9
4511,0,0.10027,0.0,16.4
4512,0,0.09214,0.0,16.4
4513,0,0.08997,0.0,16.1
4514,0,0.08706,0.0,14.9
4515,0,0.08884,0.0,13.3
4516,0,0.08857,0.0,13.0
4517,0,0.08494,0.0,14.9
4518,0,0.08526,0.0,19.0
4519,0,0.08377,0.1107675204769019,23.4
4520,0,0.07604,0.3359892395566427,25.9
4521,0,0.0608999999999999,0.5694532693833597,28.1
4522,0,0.04632,0.7426214856116304,29.4
4523,0,0.03522,0.8744956655434599,29.4
4524,0,0.01671,0.9064371887117,30.0
4525,0,0.01673,0.8312212475397068,30.9
4526,0,0.04,0.7164746573074937,31.1
4527,0,0.0608999999999999,0.5418288171295917,30.9
4528,0,0.0834,0.3172559660608522,31.3
4529,0,0.1072999999999999,0.0936122821955785,31.2
4530,0,0.121,0.0,29.6
4531,0,0.1287599999999999,0.0,27.7
4532,0,0.13286,0.0,25.8
4533,0,0.12972,0.0,24.1
4534,0,0.11592,0.0,22.0
4535,0,0.10944,0.0,20.7
4536,0,0.10174,0.0,18.5
4537,0,0.10182,0.0,18.0
4538,0,0.09544,0.0,17.2
4539,0,0.09579,0.0,16.3
4540,0,0.09692,0.0,15.3
4541,0,0.09468,0.0,17.3
4542,0,0.0912,0.0,20.7
4543,0,0.08624,0.1171559620606683,23.4
4544,0,0.07711,0.3621963972815526,26.9
4545,0,0.0601499999999999,0.580267865663303,29.5
4546,0,0.05012,0.740126903775972,31.2
4547,0,0.0456899999999999,0.5822713533694707,31.9
4548,0,0.03699,0.6895195126843123,33.1
4549,0,0.04485,0.6462683045044618,33.4
4550,0,0.05515,0.6315695207439631,33.6
4551,0,0.07299,0.4926390141129577,34.4
4552,0,0.0824,0.258575090458966,34.0
4553,0,0.1051,0.0827390651714696,33.8
4554,0,0.12221,0.0,32.1
4555,0,0.13212,0.0,30.8
4556,0,0.1341,0.0,28.3
4557,0,0.13212,0.0,25.7
4558,0,0.1196,0.0,24.4
4559,0,0.1124899999999999,0.0,23.4
4560,0,0.102,0.0,22.4
4561,0,0.0943,0.0,21.7
4562,0,0.09194,0.0,20.4
4563,0,0.09331,0.0,20.6
4564,0,0.10514,0.0,20.0
4565,0,0.12167,0.0,21.4
4566,0,0.13278,0.0,22.7
4567,0,0.13427,0.1039638635088995,25.7
4568,0,0.11795,0.2613824639430315,27.5
4569,0,0.10528,0.3750631480244605,27.5
4570,0,0.0949899999999999,0.6214435890280846,28.5
4571,0,0.08923,0.6855497914216624,29.5
4572,0,0.08016,0.7137727275724504,30.2
4573,0,0.07448,0.773813304188443,29.7
4574,0,0.0722199999999999,0.680650062969057,29.2
4575,0,0.0814599999999999,0.507216960018208,30.5
4576,0,0.09114,0.2859430881184789,30.1
4577,0,0.12267,0.05916905940091,29.6
4578,0,0.16549,0.0,28.5
4579,0,0.17601,0.0,26.5
4580,0,0.1800699999999999,0.0,24.0
4581,0,0.1629199999999999,0.0,22.3
4582,0,0.1336999999999999,0.0,21.1
4583,0,0.1244099999999999,0.0,19.0
4584,0,0.11574,0.0,19.7
4585,0,0.10529,0.0,18.4
4586,0,0.10068,0.0,17.4
4587,0,0.0997,0.0,15.9
4588,0,0.1127399999999999,0.0,16.6
4589,0,0.12355,0.0,17.8
4590,0,0.12539,0.0,20.8
4591,0,0.12095,0.1193282760059772,23.1
4592,0,0.1051,0.3563027632671743,25.7
4593,0,0.0938199999999999,0.5718908403388465,28.9
4594,0,0.08109,0.7408582708320205,29.6
4595,0,0.05776,0.8445046788668065,31.0
4596,0,0.04639,0.8683182450074903,31.7
4597,0,0.04739,0.8400116926152322,32.9
4598,0,0.06665,0.7102089977951852,33.8
4599,0,0.0882199999999999,0.529487383686322,33.9
4600,0,0.09541,0.3172235560916382,34.3
4601,0,0.12158,0.098214816945588,33.5
4602,0,0.17201,0.0,32.2
4603,0,0.18099,0.0,30.6
4604,0,0.135,0.0,26.9
4605,0,0.11995,0.0,26.6
4606,0,0.10318,0.0,26.4
4607,0,0.09847,0.0,22.3
4608,0,0.091,0.0,19.4
4609,0,0.09,0.0,19.1
4610,0,0.08209,0.0,19.1
4611,0,0.08358,0.0,18.9
4612,0,0.08513,0.0,18.3
4613,0,0.10205,0.0,19.0
4614,0,0.11804,0.0,20.5
4615,0,0.12,0.0,22.5
4616,0,0.10484,0.0,24.7
4617,0,0.08636,0.089948174837348,25.0
4618,0,0.06977,0.4278648728632981,26.0
4619,0,0.01587,0.671170917186852,26.4
4620,0,0.01292,0.6967856584466553,27.6
4621,0,0.01933,0.6406161671740258,28.0
4622,0,0.02703,0.554926126496334,28.1
4623,0,0.05397,0.4225553853907192,29.3
4624,0,0.08252,0.2247716362021537,28.6
4625,0,0.09936,0.0118469548242551,27.3
4626,0,0.11938,0.0,26.5
4627,0,0.14626,0.0,25.4
4628,0,0.15189,0.0,23.7
4629,0,0.12641,0.0,23.3
4630,0,0.11391,0.0,22.6
4631,0,0.10509,0.0,21.0
4632,0,0.09703,0.0,21.1
4633,0,0.09504,0.0,20.5
4634,0,0.09225,0.0,19.0
4635,0,0.0920999999999999,0.0,17.8
4636,0,0.0936299999999999,0.0,16.9
4637,0,0.10739,0.0,16.9
4638,0,0.12229,0.0,18.6
4639,0,0.1191,0.0739486878646419,19.2
4640,0,0.10451,0.2590898188706766,20.3
4641,0,0.09117,0.4780995854585999,21.7
4642,0,0.08414,0.7037611998996949,22.4
4643,0,0.0773,0.6220904210374087,22.8
4644,0,0.06078,0.4217224654936914,23.3
4645,0,0.05002,0.202611154885412,24.3
4646,0,0.06213,0.1813445431062943,23.9
4647,0,0.0762999999999999,0.2342752295317903,23.7
4648,0,0.08757,0.1221314126972834,24.5
4649,0,0.0937,0.0,23.8
4650,0,0.11736,0.0,23.2
4651,0,0.13086,0.0,21.9
4652,0,0.1378899999999999,0.0,20.6
4653,0,0.1296699999999999,0.0,18.9
4654,0,0.11772,0.0,18.1
4655,0,0.101,0.0,16.6
4656,0,0.09636,0.0,14.6
4657,0,0.0929099999999999,0.0,14.6
4658,0,0.09401,0.0,13.7
4659,0,0.0933499999999999,0.0,12.7
4660,0,0.09935,0.0,12.4
4661,0,0.114,0.0,13.8
4662,0,0.114,0.0,15.8
4663,0,0.10376,0.0657561805901618,19.5
4664,0,0.0850699999999999,0.2795018435543762,22.3
4665,0,0.0797099999999999,0.3691261373907076,23.7
4666,0,0.07654,0.6331323742418741,24.5
4667,0,0.07395,0.6635262878566799,24.8
4668,0,0.06999,0.7027160369277624,26.3
4669,0,0.07513,0.5677327173454244,26.7
4670,0,0.08005,0.5504367486087657,27.3
4671,0,0.0851,0.3151582588664516,27.0
4672,0,0.0974599999999999,0.2312909543873907,28.1
4673,0,0.11525,0.0702786515761558,27.4
4674,0,0.14019,0.0,26.5
4675,0,0.13992,0.0,24.9
4676,0,0.12392,0.0,23.1
4677,0,0.09525,0.0,21.5
4678,0,0.08094,0.0,18.8
4679,0,0.07228,0.0,18.4
4680,0,0.05346,0.0,18.1
4681,0,0.02915,0.0,16.5
4682,0,0.01995,0.0,17.2
4683,0,0.01698,0.0,17.0
4684,0,0.0136899999999999,0.0,17.0
4685,0,0.0198999999999999,0.0,18.6
4686,0,0.0226,0.0,21.9
4687,0,0.02995,0.1204149686745881,24.6
4688,0,0.01741,0.3620763178264618,27.0
4689,0,0.0046,0.5766873730491017,30.1
4690,0,0.0,0.7519483655029106,32.3
4691,0,-2e-05,0.8549819393774625,33.8
4692,0,-0.00013,0.8505755210326259,34.3
4693,0,-0.00103,0.7931498882527064,34.2
4694,0,-0.0001,0.7007310335433936,35.4
4695,0,2e-05,0.5450834955528446,35.6
4696,0,0.01554,0.3209157012048458,35.2
4697,0,0.07451,0.0820044169764949,34.9
4698,0,0.08418,0.0,21.4
4699,0,0.08836,0.0,21.2
4700,0,0.08363,0.0,20.7
4701,0,0.08302,0.0,20.1
4702,0,0.07182,0.0,20.4
4703,0,0.05694,0.0,20.0
4704,0,0.0197,0.0,19.6
4705,0,0.00268,0.0,19.5
4706,0,7.000000000000001e-05,0.0,18.9
4707,0,0.0,0.0,18.8
4708,0,-0.0004199999999999,0.0,18.8
4709,0,-0.00207,0.0,18.3
4710,0,-0.0011,0.0,17.8
4711,0,-0.00209,0.0369103009807144,18.3
4712,0,-0.00992,0.2025676041766307,18.5
4713,0,-0.01934,0.4098009619634667,19.3
4714,0,-0.0248,0.4946343095259823,20.2
4715,0,-0.03839,0.7071161945946303,21.7
4716,0,-0.05009,0.5619580432730982,21.8
4717,0,-0.0600399999999999,0.5715813401956095,24.2
4718,0,-0.04831,0.5150477053654966,24.1
4719,0,-0.02657,0.3584127317096641,24.8
4720,0,-0.00501,0.2245417153985275,25.1
4721,0,0.03061,0.0232273313597708,24.9
4722,0,0.09251,0.0,25.0
4723,0,0.10076,0.0,23.5
4724,0,0.1092099999999999,0.0,20.2
4725,0,0.11438,0.0,18.6
4726,0,0.11,0.0,17.7
4727,0,0.10926,0.0,15.7
4728,0,0.10217,0.0,15.3
4729,0,0.09519,0.0,16.3
4730,0,0.0881,0.0,16.2
4731,0,0.09059,0.0,16.6
4732,0,0.09723,0.0,16.4
4733,0,0.12002,0.0,16.5
4734,0,0.12966,0.0,18.5
4735,0,0.11247,0.0121890415179221,20.8
4736,0,0.09414,0.2461237968071938,22.6
4737,0,0.0779,0.5061322002754672,22.2
4738,0,0.04507,0.6260140896754142,22.8
4739,0,0.00088,0.5169586416539831,25.4
4740,0,0.00063,0.6760465585832443,25.4
4741,0,0.0,0.4744999163731684,27.1
4742,0,0.00718,0.3207503424628566,25.8
4743,0,0.04872,0.2060827190613887,27.2
4744,0,0.07551,0.1370142215023091,25.2
4745,0,0.08528,0.0,25.2
4746,0,0.1065199999999999,0.0,24.6
4747,0,0.11978,0.0,23.6
4748,0,0.12431,0.0,21.3
4749,0,0.125,0.0,19.1
4750,0,0.11044,0.0,16.8
4751,0,0.10005,0.0,14.6
4752,0,0.0963,0.0,13.1
4753,0,0.08779,0.0,13.4
4754,0,0.08692,0.0,11.3
4755,0,0.08804,0.0,10.6
4756,0,0.0963499999999999,0.0,11.0
4757,0,0.10339,0.0,12.5
4758,0,0.11425,0.0,15.6
4759,0,0.11,0.0962608215829191,19.1
4760,0,0.09322,0.331560482266457,21.1
4761,0,0.08274,0.5634846322078824,22.4
4762,0,0.07881,0.7373432447788595,23.8
4763,0,0.07916,0.8462372127995014,24.6
4764,0,0.08118,0.713765387439645,25.4
4765,0,0.09003,0.5906147451542357,25.9
4766,0,0.0899399999999999,0.7147813002383306,27.0
4767,0,0.0875,0.4822635462459395,28.1
4768,0,0.09678,0.296376038464887,27.6
4769,0,0.12162,0.0608741065910933,27.8
4770,0,0.16826,0.0,26.9
4771,0,0.188,0.0,25.6
4772,0,0.1638,0.0,22.7
4773,0,0.13926,0.0,21.5
4774,0,0.11176,0.0,19.2
4775,0,0.10811,0.0,17.3
4776,0,0.101,0.0,16.1
4777,0,0.09725,0.0,15.3
4778,0,0.0968499999999999,0.0,14.6
4779,0,0.09808,0.0,14.4
4780,0,0.10443,0.0,14.6
4781,0,0.12644,0.0,16.1
4782,0,0.1249899999999999,0.0,18.0
4783,0,0.11781,0.1069723833450375,20.4
4784,0,0.0999,0.3538284363754683,22.7
4785,0,0.08848,0.5474962979159972,25.5
4786,0,0.0807399999999999,0.7345295602442743,26.5
4787,0,0.07683,0.7569426453436412,26.9
4788,0,0.06866,0.7349556066151374,29.1
4789,0,0.06247,0.7851635850968156,28.1
4790,0,0.06224,0.635922949639621,27.6
4791,0,0.07155,0.4494237262696117,26.4
4792,0,0.07582,0.1019660729352463,24.5
4793,0,0.0943199999999999,0.0,24.2
4794,0,0.11281,0.0,19.8
4795,0,0.12858,0.0,19.1
4796,0,0.12387,0.0,18.1
4797,0,0.11379,0.0,18.0
4798,0,0.10059,0.0,17.4
4799,0,0.09813,0.0,16.9
4800,0,0.0943499999999999,0.0,17.0
4801,0,0.08329,0.0,16.8
4802,0,0.08286,0.0,15.4
4803,0,0.08609,0.0,16.7
4804,0,0.08636,0.0,16.4
4805,0,0.09951,0.0,16.6
4806,0,0.11395,0.0,16.8
4807,0,0.11145,0.0483720043370942,18.2
4808,0,0.09887,0.2589972538638886,19.5
4809,0,0.08672,0.313363879857788,20.5
4810,0,0.07916,0.4392649800764652,21.9
4811,0,0.07762,0.5057311439108162,22.0
4812,0,0.06941,0.3834164977069964,23.3
4813,0,0.06997,0.5905776327254165,22.7
4814,0,0.07411,0.2267834603081404,24.9
4815,0,0.07651,0.2724817580270768,23.5
4816,0,0.08545,0.0826783771223403,24.6
4817,0,0.10254,0.0,24.0
4818,0,0.12615,0.0,22.8
4819,0,0.14355,0.0,21.2
4820,0,0.1393,0.0,18.6
4821,0,0.12146,0.0,17.7
4822,0,0.1094,0.0,18.0
4823,0,0.10207,0.0,17.2
4824,0,0.09967,0.0,16.4
4825,0,0.09631,0.0,16.2
4826,0,0.0944599999999999,0.0,15.5
4827,0,0.09676,0.0,15.2
4828,0,0.10067,0.0,13.6
4829,0,0.1221299999999999,0.0,14.6
4830,0,0.15377,0.0,16.7
4831,0,0.12326,0.0,18.5
4832,0,0.10309,0.1686913561585372,20.4
4833,0,0.0979,0.3324415747085682,22.7
4834,0,0.09293,0.5391249356633722,22.8
4835,0,0.09242,0.5757168094839173,22.9
4836,0,0.08449,0.5494608518741956,22.9
4837,0,0.08395,0.5364452658987392,22.7
4838,0,0.08392,0.4760590630989728,23.3
4839,0,0.08927,0.3881008121510903,22.9
4840,0,0.0964599999999999,0.113927609577394,22.4
4841,0,0.10306,0.0,15.8
4842,0,0.1249,0.0,16.3
4843,0,0.13238,0.0,15.9
4844,0,0.1249899999999999,0.0,15.2
4845,0,0.10997,0.0,14.7
4846,0,0.09677,0.0,14.0
4847,0,0.09727,0.0,14.0
4848,0,0.09842,0.0,14.0
4849,0,0.093,0.0,13.4
4850,0,0.09436,0.0,13.0
4851,0,0.08993,0.0,13.2
4852,0,0.088,0.0,11.3
4853,0,0.0888,0.0,12.2
4854,0,0.08618,0.0,14.0
4855,0,0.08293,0.0,14.2
4856,0,0.07201,0.2356849527382152,15.0
4857,0,0.05908,0.4221766352489489,16.8
4858,0,0.04656,0.5721838303400075,18.9
4859,0,0.04015,0.4490180168794488,20.2
4860,0,0.02234,0.3608659886996845,21.6
4861,0,0.01952,0.4223071121416232,22.6
4862,0,0.02905,0.2814518104003004,21.8
4863,0,0.04692,0.2353854832719206,22.8
4864,0,0.07067,0.0357743950472113,23.6
4865,0,0.08601,0.0,24.1
4866,0,0.09992,0.0,23.7
4867,0,0.10683,0.0,21.7
4868,0,0.11875,0.0,21.2
4869,0,0.10643,0.0,19.5
4870,0,0.09849,0.0,16.8
4871,0,0.0873,0.0,15.6
4872,0,0.07927,0.0,15.7
4873,0,0.06789,0.0,15.7
4874,0,0.03322,0.0,15.9
4875,0,0.01578,0.0,16.9
4876,0,0.01109,0.0,16.1
4877,0,0.00508,0.0,17.0
4878,0,0.0028799999999999,0.0,18.7
4879,0,0.00342,0.0996502489192671,20.9
4880,0,8.999999999999999e-05,0.3322138362837691,23.5
4881,0,0.0,0.5193178113422544,25.0
4882,0,-3e-05,0.6375421031453433,26.4
4883,0,-5e-05,0.6773316203375512,26.4
4884,0,-0.00778,0.6252329176338106,26.7
4885,0,-0.01217,0.462644208730014,26.4
4886,0,-0.00703,0.2499235443088421,27.7
4887,0,-0.00381,0.0538001160038706,25.6
4888,0,0.0,0.0,25.7
4889,0,0.02893,0.0,24.8
4890,0,0.06678,0.0,24.2
4891,0,0.08724,0.0,23.2
4892,0,0.09176,0.0,22.1
4893,0,0.09966,0.0,21.3
4894,0,0.09264,0.0,20.7
4895,0,0.07714,0.0,18.2
4896,0,0.07002,0.0,19.1
4897,0,0.06899,0.0,17.0
4898,0,0.07201,0.0,16.2
4899,0,0.07209,0.0,16.1
4900,0,0.0871099999999999,0.0,15.7
4901,0,0.10259,0.0,16.1
4902,0,0.11397,0.0,17.2
4903,0,0.11508,0.0225984637749508,19.1
4904,0,0.105,0.0682162944237044,20.6
4905,0,0.09994,0.0457441899558053,22.2
4906,0,0.09462,0.1052870973185785,23.4
4907,0,0.08745,0.2368626904217099,21.5
4908,0,0.08159,0.1260953982886341,21.6
4909,0,0.07497,0.0,22.2
4910,0,0.06727,0.1691256509558734,23.3
4911,0,0.06373,0.2051005519883507,22.3
4912,0,0.07706,0.0605506650527465,22.5
4913,0,0.09768,0.0,21.7
4914,0,0.10696,0.0,16.2
4915,0,0.11846,0.0,17.7
4916,0,0.11399,0.0,19.3
4917,0,0.1029699999999999,0.0,18.4
4918,0,0.10203,0.0,17.6
4919,0,0.096,0.0,16.7
4920,0,0.08655,0.0,16.2
4921,0,0.08495,0.0,15.6
4922,0,0.08683,0.0,15.4
4923,0,0.08807,0.0,14.4
4924,0,0.09749,0.0,14.3
4925,0,0.11405,0.0,14.1
4926,0,0.15045,0.0,15.0
4927,0,0.1519,0.0,15.4
4928,0,0.11374,0.0,15.6
4929,0,0.10265,0.0411376972031857,14.9
4930,0,0.10092,0.1528778967885925,16.4
4931,0,0.09827,0.209336827746887,18.4
4932,0,0.09012,0.4398236450873435,19.8
4933,0,0.08758,0.3162587571607621,17.0
4934,0,0.08888,0.2698622326399196,16.6
4935,0,0.09012,0.0313615775993961,18.1
4936,0,0.0927099999999999,0.0,18.2
4937,0,0.11201,0.0,16.6
4938,0,0.12298,0.0,15.7
4939,0,0.11904,0.0,15.3
4940,0,0.11655,0.0,15.0
4941,0,0.1093499999999999,0.0,14.6
4942,0,0.0985,0.0,13.8
4943,0,0.0979599999999999,0.0,12.7
4944,0,0.08931,0.0,12.7
4945,0,0.08626,0.0,13.2
4946,0,0.07965,0.0,13.1
4947,0,0.07964,0.0,12.9
4948,0,0.08683,0.0,12.5
4949,0,0.10177,0.0,12.5
4950,0,0.1149,0.0,13.1
4951,0,0.12075,0.0119404386302895,14.1
4952,0,0.10385,0.1720312128506897,15.0
4953,0,0.09568,0.2661546166300683,15.2
4954,0,0.08952,0.2546595716849155,16.1
4955,0,0.08604,0.3749652597006552,11.4
4956,0,0.0786299999999999,0.2612181673512694,13.7
4957,0,0.07467,0.2438443632295581,15.3
4958,0,0.06943,0.3474052441173874,16.6
4959,0,0.0808199999999999,0.2247229446249726,16.1
4960,0,0.08897,0.1853947597632746,16.1
4961,0,0.10006,0.0,14.6
4962,0,0.11522,0.0,15.2
4963,0,0.1205799999999999,0.0,13.8
4964,0,0.11804,0.0,13.1
4965,0,0.11023,0.0,13.6
4966,0,0.09706,0.0,12.4
4967,0,0.09836,0.0,10.7
4968,0,0.08269,0.0,10.5
4969,0,0.076,0.0,10.0
4970,0,0.07106,0.0,8.9
4971,0,0.072,0.0,9.0
4972,0,0.08048,0.0,9.0
4973,0,0.0969,0.0,10.3
4974,0,0.1035799999999999,0.0,12.7
4975,0,0.1043,0.0,13.8
4976,0,0.09912,0.0,15.5
4977,0,0.0968,0.0101281902540362,16.0
4978,0,0.0909,0.0,16.3
4979,0,0.08645,0.0,17.0
4980,0,0.08001,0.0,15.8
4981,0,0.07833,0.0,15.6
4982,0,0.0813499999999999,0.0,16.2
4983,0,0.09389,0.0,16.5
4984,0,0.10726,0.0,16.7
4985,0,0.11491,0.0,16.5
4986,0,0.11695,0.0,16.9
4987,0,0.10997,0.0,16.6
4988,0,0.10812,0.0,16.5
4989,0,0.10556,0.0,16.3
4990,0,0.09888,0.0,16.4
4991,0,0.08863,0.0,16.6
4992,0,0.07959,0.0,16.7
4993,0,0.0781299999999999,0.0,16.3
4994,0,0.0792,0.0,16.2
4995,0,0.08002,0.0,16.0
4996,0,0.08953,0.0,16.2
4997,0,0.10009,0.0,16.6
4998,0,0.11112,0.0,16.9
4999,0,0.11299,0.0,17.4
5000,0,0.10787,0.0,17.7
5001,0,0.09954,0.0,18.8
5002,0,0.093,0.0822098638027944,19.3
5003,0,0.0859,0.3210920498497716,20.6
5004,0,0.08,0.4500477587314554,21.7
5005,0,0.07565,0.4571510583585341,23.4
5006,0,0.0761,0.4586457615723167,21.9
5007,0,0.08,0.1938261783370534,22.7
5008,0,0.0942699999999999,0.0,22.0
5009,0,0.10359,0.0,19.9
5010,0,0.12244,0.0,19.0
5011,0,0.13,0.0,18.6
5012,0,0.12178,0.0,18.1
5013,0,0.11109,0.0,18.2
5014,0,0.10153,0.0,18.0
5015,0,0.10309,0.0,17.6
5016,0,0.09448,0.0,16.9
5017,0,0.09117,0.0,17.4
5018,0,0.08566,0.0,16.3
5019,0,0.08897,0.0,15.7
